
@RELATION joint

@ATTRIBUTE attr_0           STRING
@ATTRIBUTE attr_1           STRING
@ATTRIBUTE attr_2           STRING
@ATTRIBUTE attr_3           STRING
@ATTRIBUTE attr_4           STRING
@ATTRIBUTE attr_5           STRING
@ATTRIBUTE attr_6           STRING
@ATTRIBUTE attr_7           STRING
@ATTRIBUTE firstword        {0,1}
@ATTRIBUTE lastword         {0,1}
@ATTRIBUTE word             string
@ATTRIBUTE wordsafter       NUMERIC
@ATTRIBUTE wordsafterperc   NUMERIC
@ATTRIBUTE wordsbefore      NUMERIC
@ATTRIBUTE wordsbeforeperc  NUMERIC

@ATTRIBUTE class        {0,1,2,3,4}

@DATA
S,P,S,0,0,0,0,0,0,0,de,2,0.2,7,0.7,1
D,A,0,F,S,0,0,0,0,0,la,1,0.1,8,0.8,1
N,C,F,S,0,0,0,0,0,1,causa,0,0.0,9,0.9,4
V,M,I,S,3,S,0,0,1,0,Hubo,10,0.909090909091,0,0.0,1
N,C,M,S,0,0,0,0,0,0,ruido,9,0.818181818182,1,0.0909090909091,4
S,P,S,0,0,0,0,0,0,0,al,8,0.727272727273,2,0.181818181818,1
V,M,N,0,0,0,0,0,0,0,caer,7,0.636363636364,3,0.272727272727,3
D,I,0,M,S,0,0,0,0,0,un,6,0.545454545455,4,0.363636363636,0
N,C,C,S,0,0,0,0,0,0,equilibrista,5,0.454545454545,5,0.454545454545,3
S,P,S,0,0,0,0,0,0,0,en,4,0.363636363636,6,0.545454545455,0
D,I,0,M,S,0,0,0,0,0,un,3,0.272727272727,7,0.636363636364,1
N,C,M,S,0,0,0,0,0,0,circo,2,0.181818181818,8,0.727272727273,2
S,P,S,0,0,0,0,0,0,0,de,1,0.0909090909091,9,0.818181818182,1
N,P,0,0,0,0,0,0,0,1,Guillón,0,0.0,10,0.909090909091,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,0,0,automóvil,6,0.75,1,0.125,1
V,S,I,P,3,S,0,0,0,0,es,5,0.625,2,0.25,1
A,Q,0,M,S,0,0,0,0,0,ruidoso,4,0.5,3,0.375,4
C,C,0,0,0,0,0,0,0,0,y,3,0.375,4,0.5,0
V,M,I,P,3,S,0,0,0,0,consume,2,0.25,5,0.625,2
R,G,0,0,0,0,0,0,0,0,demasiado,1,0.125,6,0.75,1
A,Q,0,C,S,0,0,0,0,1,combustible,0,0.0,7,0.875,4
N,P,0,0,0,0,0,0,1,0,Ernesto,9,0.9,0,0.0,1
N,P,0,0,0,0,0,0,0,0,Funes,8,0.8,1,0.1,3
V,M,I,F,3,S,0,0,0,0,tocará,7,0.7,2,0.2,0
D,A,0,M,S,0,0,0,0,0,el,6,0.6,3,0.3,1
N,C,M,S,0,0,0,0,0,0,saxo,5,0.5,4,0.4,3
S,P,S,0,0,0,0,0,0,0,en,4,0.4,5,0.5,0
D,A,0,M,S,0,0,0,0,0,el,3,0.3,6,0.6,1
N,C,M,S,0,0,0,0,0,0,bar,2,0.2,7,0.7,4
N,P,0,0,0,0,0,0,0,0,El,1,0.1,8,0.8,1
N,P,0,0,0,0,0,0,0,1,Tropezón,0,0.0,9,0.9,4
D,A,0,F,S,0,0,0,1,0,La,6,0.857142857143,0,0.0,1
A,Q,0,C,S,0,0,0,0,0,gran,5,0.714285714286,1,0.142857142857,1
N,C,F,S,0,0,0,0,0,0,ciudad,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,0,0,del,3,0.428571428571,3,0.428571428571,0
N,C,M,S,0,0,0,0,0,0,imperio,2,0.285714285714,4,0.571428571429,4
V,A,I,P,3,S,0,0,0,0,está,1,0.142857142857,5,0.714285714286,1
V,M,P,0,0,S,F,0,0,1,reconstruida,0,0.0,6,0.857142857143,4
D,A,0,M,P,0,0,0,1,0,Los,7,0.875,0,0.0,0
N,C,M,P,0,0,0,0,0,0,científicos,6,0.75,1,0.125,3
V,M,I,F,3,P,0,0,0,0,intentarán,5,0.625,2,0.25,0
V,M,N,0,0,0,0,0,0,0,estudiar,4,0.5,3,0.375,3
D,A,0,M,S,0,0,0,0,0,el,3,0.375,4,0.5,0
N,C,M,S,0,0,0,0,0,0,alcance,2,0.25,5,0.625,2
S,P,S,0,0,0,0,0,0,0,del,1,0.125,6,0.75,1
N,C,M,S,0,0,0,0,0,1,temblor,0,0.0,7,0.875,4
V,M,I,P,3,P,0,0,1,0,Rastrean,11,0.916666666667,0,0.0,3
D,A,0,F,S,0,0,0,0,0,la,10,0.833333333333,1,0.0833333333333,0
N,C,F,S,0,0,0,0,0,0,zona,9,0.75,2,0.166666666667,2
S,P,S,0,0,0,0,0,0,0,del,8,0.666666666667,3,0.25,1
N,C,M,S,0,0,0,0,0,0,terremoto,7,0.583333333333,4,0.333333333333,4
S,P,S,0,0,0,0,0,0,0,para,6,0.5,5,0.416666666667,0
V,M,N,0,0,0,0,0,0,0,ubicar,5,0.416666666667,6,0.5,3
D,A,0,M,P,0,0,0,0,0,los,4,0.333333333333,7,0.583333333333,1
N,C,M,P,0,0,0,0,0,0,cuerpos,3,0.25,8,0.666666666667,2
S,P,S,0,0,0,0,0,0,0,de,2,0.166666666667,9,0.75,1
D,A,0,F,P,0,0,0,0,0,las,1,0.0833333333333,10,0.833333333333,1
V,M,I,P,2,S,0,0,0,1,victimas,0,0.0,11,0.916666666667,4
D,A,0,F,S,0,0,0,1,0,La,6,0.857142857143,0,0.0,0
N,C,F,S,0,0,0,0,0,0,concurrencia,5,0.714285714286,1,0.142857142857,4
V,M,I,P,3,S,0,0,0,0,disfruta,4,0.571428571429,2,0.285714285714,2
S,P,S,0,0,0,0,0,0,0,de,3,0.428571428571,3,0.428571428571,0
D,I,0,F,S,0,0,0,0,0,una,2,0.285714285714,4,0.571428571429,1
N,C,F,S,0,0,0,0,0,0,coreografía,1,0.142857142857,5,0.714285714286,3
A,Q,0,C,S,0,0,0,0,1,brillante,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,9,0.9,0,0.0,1
N,C,M,S,0,0,0,0,0,0,manual,8,0.8,1,0.1,2
S,P,S,0,0,0,0,0,0,0,de,7,0.7,2,0.2,1
N,C,F,S,0,0,0,0,0,0,guerra,6,0.6,3,0.3,3
V,M,I,P,3,S,0,0,0,0,prescribe,5,0.5,4,0.4,4
N,C,F,S,0,0,0,0,0,0,orden,4,0.4,5,0.5,3
N,C,F,S,0,0,0,0,0,0,subordinación,3,0.3,6,0.6,4
N,C,F,S,0,0,0,0,0,0,fuerza,2,0.2,7,0.7,4
C,C,0,0,0,0,0,0,0,0,y,1,0.1,8,0.8,1
N,C,F,S,0,0,0,0,0,1,lealtad,0,0.0,9,0.9,4
D,A,0,M,P,0,0,0,1,0,Los,11,0.916666666667,0,0.0,1
N,C,M,P,0,0,0,0,0,0,choferes,10,0.833333333333,1,0.0833333333333,3
V,M,I,P,3,P,0,0,0,0,aprueban,9,0.75,2,0.166666666667,0
D,I,0,M,S,0,0,0,0,0,un,8,0.666666666667,3,0.25,1
N,C,M,S,0,0,0,0,0,0,plan,7,0.583333333333,4,0.333333333333,1
S,P,S,0,0,0,0,0,0,0,de,6,0.5,5,0.416666666667,1
N,C,F,S,0,0,0,0,0,0,lucha,5,0.416666666667,6,0.5,3
S,P,S,0,0,0,0,0,0,0,en,4,0.333333333333,7,0.583333333333,1
N,C,C,S,0,0,0,0,0,0,defensa,3,0.25,8,0.666666666667,2
S,P,S,0,0,0,0,0,0,0,del,2,0.166666666667,9,0.75,1
N,C,M,S,0,0,0,0,0,0,salario,1,0.0833333333333,10,0.833333333333,1
A,Q,0,M,S,0,0,0,0,1,mínimo,0,0.0,11,0.916666666667,4
D,A,0,F,S,0,0,0,1,0,La,6,0.857142857143,0,0.0,0
N,C,F,S,0,0,0,0,0,0,epidemia,5,0.714285714286,1,0.142857142857,3
P,0,0,0,0,0,0,0,0,0,se,4,0.571428571429,2,0.285714285714,0
V,M,I,S,3,S,0,0,0,0,expandió,3,0.428571428571,3,0.428571428571,2
S,P,S,0,0,0,0,0,0,0,en,2,0.285714285714,4,0.571428571429,1
N,C,F,S,0,0,0,0,0,0,forma,1,0.142857142857,5,0.714285714286,1
A,Q,0,C,S,0,0,0,0,1,veloz,0,0.0,6,0.857142857143,4
D,A,0,F,P,0,0,0,1,0,Las,9,0.9,0,0.0,1
N,C,F,P,0,0,0,0,0,0,golondrinas,8,0.8,1,0.1,3
V,M,I,P,3,P,0,0,0,0,vuelan,7,0.7,2,0.2,1
S,P,S,0,0,0,0,0,0,0,a,6,0.6,3,0.3,1
S,P,S,0,0,0,0,0,0,0,través,5,0.5,4,0.4,2
S,P,S,0,0,0,0,0,0,0,de,4,0.4,5,0.5,1
D,A,0,F,S,0,0,0,0,0,la,3,0.3,6,0.6,1
N,C,F,S,0,0,0,0,0,0,luz,2,0.2,7,0.7,2
S,P,S,0,0,0,0,0,0,0,del,1,0.1,8,0.8,0
N,C,M,S,0,0,0,0,0,1,horizonte,0,0.0,9,0.9,4
D,A,0,M,S,0,0,0,1,0,El,5,0.833333333333,0,0.0,1
N,C,M,S,0,0,0,0,0,0,pan,4,0.666666666667,1,0.166666666667,1
V,S,I,P,3,S,0,0,0,0,es,3,0.5,2,0.333333333333,0
A,Q,0,M,S,0,0,0,0,0,sabroso,2,0.333333333333,3,0.5,4
C,C,0,0,0,0,0,0,0,0,pero,1,0.166666666667,4,0.666666666667,0
V,M,I,P,3,S,0,0,0,1,engorda,0,0.0,5,0.833333333333,4
D,A,0,M,P,0,0,0,1,0,Los,3,0.75,0,0.0,1
N,C,M,P,0,0,0,0,0,0,genios,2,0.5,1,0.25,4
V,M,I,P,3,P,0,0,0,0,preveen,1,0.25,2,0.5,1
V,M,N,0,0,0,0,0,0,1,descubrirlos,0,0.0,3,0.75,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,diurético,5,0.714285714286,1,0.142857142857,3
P,P,3,C,S,D,0,0,0,0,le,4,0.571428571429,2,0.285714285714,1
V,M,I,S,3,S,0,0,0,0,causó,3,0.428571428571,3,0.428571428571,4
N,C,F,S,0,0,0,0,0,0,pérdida,2,0.285714285714,4,0.571428571429,2
S,P,S,0,0,0,0,0,0,0,de,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,0,1,peso,0,0.0,6,0.857142857143,4
S,P,S,0,0,0,0,0,1,0,Con,4,0.8,0,0.0,1
D,A,0,F,S,0,0,0,0,0,la,3,0.6,1,0.2,1
N,C,F,S,0,0,0,0,0,0,virtud,2,0.4,2,0.4,4
R,N,0,0,0,0,0,0,0,0,no,1,0.2,3,0.6,1
V,M,I,P,3,S,0,0,0,1,basta,0,0.0,4,0.8,4
V,M,I,P,1,P,0,0,1,0,Vemos,10,0.909090909091,0,0.0,0
R,G,0,0,0,0,0,0,0,0,aquí,9,0.818181818182,1,0.0909090909091,1
D,I,0,F,S,0,0,0,0,0,una,8,0.727272727273,2,0.181818181818,1
N,C,F,S,0,0,0,0,0,0,vista,7,0.636363636364,3,0.272727272727,3
S,P,S,0,0,0,0,0,0,0,de,6,0.545454545455,4,0.363636363636,1
D,A,0,F,S,0,0,0,0,0,la,5,0.454545454545,5,0.454545454545,1
N,C,F,S,0,0,0,0,0,0,frontera,4,0.363636363636,6,0.545454545455,3
S,P,S,0,0,0,0,0,0,0,con,3,0.272727272727,7,0.636363636364,0
D,A,0,M,S,0,0,0,0,0,el,2,0.181818181818,8,0.727272727273,1
N,C,M,S,0,0,0,0,0,0,territorio,1,0.0909090909091,9,0.818181818182,1
N,P,0,0,0,0,0,0,0,1,Galés,0,0.0,10,0.909090909091,4
D,A,0,M,S,0,0,0,1,0,El,9,0.9,0,0.0,0
N,C,M,S,0,0,0,0,0,0,indio,8,0.8,1,0.1,3
P,0,0,0,0,0,0,0,0,0,se,7,0.7,2,0.2,0
V,M,I,P,1,S,0,0,0,0,inclino,6,0.6,3,0.3,3
S,P,S,0,0,0,0,0,0,0,para,5,0.5,4,0.4,1
V,M,N,0,0,0,0,0,0,0,romper,4,0.4,5,0.5,2
D,A,0,F,S,0,0,0,0,0,la,3,0.3,6,0.6,1
N,C,F,S,0,0,0,0,0,0,red,2,0.2,7,0.7,0
S,P,S,0,0,0,0,0,0,0,de,1,0.1,8,0.8,1
N,C,F,S,0,0,0,0,0,1,pesca,0,0.0,9,0.9,4
R,N,0,0,0,0,0,0,1,0,No,7,0.875,0,0.0,1
V,M,I,S,3,P,0,0,0,0,lograron,6,0.75,1,0.125,1
V,M,N,0,0,0,0,0,0,0,disminuir,5,0.625,2,0.25,3
D,A,0,F,S,0,0,0,0,0,la,4,0.5,3,0.375,1
N,C,F,S,0,0,0,0,0,0,cifra,3,0.375,4,0.5,2
S,P,S,0,0,0,0,0,0,0,de,2,0.25,5,0.625,1
N,C,F,S,0,0,0,0,0,0,mortalidad,1,0.125,6,0.75,0
A,Q,0,C,S,0,0,0,0,1,infantil,0,0.0,7,0.875,4
V,M,I,S,1,S,0,0,1,0,Encontré,9,0.9,0,0.0,0
D,I,0,F,S,0,0,0,0,0,una,8,0.8,1,0.1,1
N,C,F,S,0,0,0,0,0,0,prueba,7,0.7,2,0.2,0
A,Q,0,C,S,0,0,0,0,0,eficaz,6,0.6,3,0.3,4
S,P,S,0,0,0,0,0,0,0,para,5,0.5,4,0.4,1
D,A,0,F,S,0,0,0,0,0,la,4,0.4,5,0.5,1
N,C,F,S,0,0,0,0,0,0,detección,3,0.3,6,0.6,1
S,P,S,0,0,0,0,0,0,0,de,2,0.2,7,0.7,1
D,A,0,F,S,0,0,0,0,0,la,1,0.1,8,0.8,1
N,C,F,S,0,0,0,0,0,1,señal,0,0.0,9,0.9,4
V,M,I,P,3,P,0,0,1,0,Sobran,5,0.833333333333,0,0.0,1
D,A,0,F,P,0,0,0,0,0,las,4,0.666666666667,1,0.166666666667,1
N,C,F,P,0,0,0,0,0,0,lapiceras,3,0.5,2,0.333333333333,4
C,C,0,0,0,0,0,0,0,0,y,2,0.333333333333,3,0.5,1
P,P,3,F,P,A,0,0,0,0,las,1,0.166666666667,4,0.666666666667,1
V,M,I,P,3,P,0,0,0,1,prestan,0,0.0,5,0.833333333333,4
V,M,I,P,1,S,0,0,1,0,Recuerdo,6,0.857142857143,0,0.0,0
S,P,S,0,0,0,0,0,0,0,a,5,0.714285714286,1,0.142857142857,1
D,P,1,C,S,S,0,0,0,0,mi,4,0.571428571429,2,0.285714285714,0
N,C,M,S,0,0,0,0,0,0,abuelo,3,0.428571428571,3,0.428571428571,1
V,M,N,0,0,0,0,0,0,0,hablar,2,0.285714285714,4,0.571428571429,3
S,P,S,0,0,0,0,0,0,0,sin,1,0.142857142857,5,0.714285714286,1
N,C,F,S,0,0,0,0,0,1,pausa,0,0.0,6,0.857142857143,4
R,G,0,0,0,0,0,0,1,0,Actualmente,8,0.888888888889,0,0.0,4
D,A,0,M,S,0,0,0,0,0,el,7,0.777777777778,1,0.111111111111,1
N,C,M,S,0,0,0,0,0,0,varón,6,0.666666666667,2,0.222222222222,3
R,N,0,0,0,0,0,0,0,0,no,5,0.555555555556,3,0.333333333333,1
R,G,0,0,0,0,0,0,0,0,siempre,4,0.444444444444,4,0.444444444444,1
V,M,I,P,3,S,0,0,0,0,establece,3,0.333333333333,5,0.555555555556,0
D,A,0,M,S,0,0,0,0,0,el,2,0.222222222222,6,0.666666666667,1
A,O,0,M,S,0,0,0,0,0,primer,1,0.111111111111,7,0.777777777778,1
N,C,M,S,0,0,0,0,0,1,contacto,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,sainete,5,0.714285714286,1,0.142857142857,3
V,M,I,P,3,S,0,0,0,0,trata,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,0,0,sobre,3,0.428571428571,3,0.428571428571,0
D,A,0,M,S,0,0,0,0,0,el,2,0.285714285714,4,0.571428571429,0
N,C,M,S,0,0,0,0,0,0,amor,1,0.142857142857,5,0.714285714286,1
V,M,P,0,0,S,M,0,0,1,desairado,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
A,O,0,M,S,0,0,0,0,0,sexto,6,0.75,1,0.125,0
N,C,M,S,0,0,0,0,0,0,aluvión,5,0.625,2,0.25,2
S,P,S,0,0,0,0,0,0,0,del,4,0.5,3,0.375,0
N,C,M,S,0,0,0,0,0,0,año,3,0.375,4,0.5,3
V,M,I,S,3,S,0,0,0,0,produjo,2,0.25,5,0.625,1
D,I,0,F,S,0,0,0,0,0,una,1,0.125,6,0.75,1
N,C,F,S,0,0,0,0,0,1,muerte,0,0.0,7,0.875,4
V,M,I,S,3,S,0,0,1,0,Permitió,6,0.857142857143,0,0.0,1
V,M,N,0,0,0,0,0,0,0,expurgar,5,0.714285714286,1,0.142857142857,3
D,A,0,F,P,0,0,0,0,0,las,4,0.571428571429,2,0.285714285714,1
N,C,F,P,0,0,0,0,0,0,dudas,3,0.428571428571,3,0.428571428571,4
S,P,S,0,0,0,0,0,0,0,del,2,0.285714285714,4,0.571428571429,0
N,C,M,S,0,0,0,0,0,0,universo,1,0.142857142857,5,0.714285714286,1
A,Q,0,C,S,0,0,0,0,1,corpuscular,0,0.0,6,0.857142857143,4
V,M,I,S,3,S,0,0,1,0,Observó,5,0.833333333333,0,0.0,3
D,A,0,F,S,0,0,0,0,0,la,4,0.666666666667,1,0.166666666667,1
N,C,F,S,0,0,0,0,0,0,redacción,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,con,2,0.333333333333,3,0.5,0
D,A,0,M,S,0,0,0,0,0,el,1,0.166666666667,4,0.666666666667,1
N,C,M,S,0,0,0,0,0,1,grafoscopio,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,5,0.833333333333,0,0.0,1
N,C,M,S,0,0,0,0,0,0,riachuelo,4,0.666666666667,1,0.166666666667,3
V,M,I,P,3,S,0,0,0,0,surge,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,del,2,0.333333333333,3,0.5,1
N,C,M,S,0,0,0,0,0,0,río,1,0.166666666667,4,0.666666666667,1
A,Q,0,C,S,0,0,0,0,1,troncal,0,0.0,5,0.833333333333,4
V,M,I,S,3,S,0,0,1,0,Preguntó,4,0.8,0,0.0,3
C,S,0,0,0,0,0,0,0,0,adonde,3,0.6,1,0.2,3
V,M,I,P,3,S,0,0,0,0,aguarda,2,0.4,2,0.4,1
D,A,0,M,S,0,0,0,0,0,el,1,0.2,3,0.6,1
N,C,M,S,0,0,0,0,0,1,ñeque,0,0.0,4,0.8,4
D,A,0,F,P,0,0,0,1,0,Las,5,0.833333333333,0,0.0,0
N,C,F,P,0,0,0,0,0,0,empanadas,4,0.666666666667,1,0.166666666667,2
S,P,S,0,0,0,0,0,0,0,de,3,0.5,2,0.333333333333,0
N,C,M,S,0,0,0,0,0,0,hojaldre,2,0.333333333333,3,0.5,4
V,S,I,P,3,P,0,0,0,0,son,1,0.166666666667,4,0.666666666667,0
A,Q,0,F,P,0,0,0,0,1,aceitosas,0,0.0,5,0.833333333333,4
D,I,0,M,S,0,0,0,1,0,Un,6,0.857142857143,0,0.0,0
N,C,M,S,0,0,0,0,0,0,hombre,5,0.714285714286,1,0.142857142857,1
A,Q,0,C,S,0,0,0,0,0,viril,4,0.571428571429,2,0.285714285714,4
C,C,0,0,0,0,0,0,0,0,y,3,0.428571428571,3,0.428571428571,0
D,I,0,F,S,0,0,0,0,0,una,2,0.285714285714,4,0.571428571429,1
N,C,F,S,0,0,0,0,0,0,mujer,1,0.142857142857,5,0.714285714286,3
A,Q,0,C,S,0,0,0,0,1,despampanante,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,0,0,oviscapto,6,0.75,1,0.125,3
V,S,I,P,3,S,0,0,0,0,es,5,0.625,2,0.25,0
D,A,0,M,S,0,0,0,0,0,el,4,0.5,3,0.375,0
N,C,M,S,0,0,0,0,0,0,abdomen,3,0.375,4,0.5,3
S,P,S,0,0,0,0,0,0,0,de,2,0.25,5,0.625,1
D,I,0,M,P,0,0,0,0,0,muchos,1,0.125,6,0.75,0
N,C,M,P,0,0,0,0,0,1,insectos,0,0.0,7,0.875,4
V,M,I,S,3,S,0,0,1,0,Hizo,5,0.833333333333,0,0.0,1
D,I,0,M,S,0,0,0,0,0,un,4,0.666666666667,1,0.166666666667,1
N,C,M,N,0,0,0,0,0,0,corpus,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,de,2,0.333333333333,3,0.5,0
N,C,F,P,0,0,0,0,0,0,oraciones,1,0.166666666667,4,0.666666666667,1
A,Q,0,C,P,0,0,0,0,1,bimembres,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,0,0,estroncio,6,0.75,1,0.125,3
C,C,0,0,0,0,0,0,0,0,y,5,0.625,2,0.25,0
D,A,0,M,S,0,0,0,0,0,el,4,0.5,3,0.375,0
N,C,M,S,0,0,0,0,0,0,hidragiro,3,0.375,4,0.5,4
V,S,I,P,3,P,0,0,0,0,son,2,0.25,5,0.625,1
N,C,M,P,0,0,0,0,0,0,términos,1,0.125,6,0.75,1
A,Q,0,M,P,0,0,0,0,1,químicos,0,0.0,7,0.875,4
V,S,I,P,3,S,0,0,1,0,Es,6,0.857142857143,0,0.0,0
A,Q,0,F,S,0,0,0,0,0,sonámbula,5,0.714285714286,1,0.142857142857,4
R,N,0,0,0,0,0,0,0,0,no,4,0.571428571429,2,0.285714285714,0
V,A,I,P,3,S,0,0,0,0,está,3,0.428571428571,3,0.428571428571,1
V,M,P,0,0,S,F,0,0,0,embriagada,2,0.285714285714,4,0.571428571429,1
C,C,0,0,0,0,0,0,0,0,o,1,0.142857142857,5,0.714285714286,0
A,Q,0,F,S,0,0,0,0,1,ebria,0,0.0,6,0.857142857143,4
D,A,0,M,P,0,0,0,1,0,Los,5,0.833333333333,0,0.0,1
N,C,M,P,0,0,0,0,0,0,caminos,4,0.666666666667,1,0.166666666667,3
P,0,0,0,0,0,0,0,0,0,se,3,0.5,2,0.333333333333,0
V,M,I,P,3,P,0,0,0,0,entrecruzan,2,0.333333333333,3,0.5,3
C,C,0,0,0,0,0,0,0,0,y,1,0.166666666667,4,0.666666666667,1
V,M,I,P,3,P,0,0,0,1,bifurcan,0,0.0,5,0.833333333333,4
D,A,0,F,S,0,0,0,1,0,La,7,0.875,0,0.0,1
N,C,F,S,0,0,0,0,0,0,chiltota,6,0.75,1,0.125,1
C,C,0,0,0,0,0,0,0,0,y,5,0.625,2,0.25,0
D,A,0,M,S,0,0,0,0,0,el,4,0.5,3,0.375,0
N,C,M,S,0,0,0,0,0,0,aguaitacaimán,3,0.375,4,0.5,3
V,S,I,P,3,P,0,0,0,0,son,2,0.25,5,0.625,0
N,C,F,P,0,0,0,0,0,0,aves,1,0.125,6,0.75,3
A,Q,0,F,P,0,0,0,0,1,americanas,0,0.0,7,0.875,4
V,M,I,S,3,S,0,0,1,0,Quedó,7,0.875,0,0.0,1
A,Q,0,M,S,0,0,0,0,0,boquiabierto,6,0.75,1,0.125,3
S,P,S,0,0,0,0,0,0,0,ante,5,0.625,2,0.25,1
D,A,0,F,S,0,0,0,0,0,la,4,0.5,3,0.375,0
N,C,F,S,0,0,0,0,0,0,excelsitud,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,0,0,del,2,0.25,5,0.625,1
N,C,M,S,0,0,0,0,0,0,paisaje,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,0,1,selvático,0,0.0,7,0.875,4
V,M,I,I,1,S,0,0,1,0,Tenía,9,0.9,0,0.0,2
D,I,0,F,S,0,0,0,0,0,una,8,0.8,1,0.1,1
N,C,F,S,0,0,0,0,0,0,blusa,7,0.7,2,0.2,2
S,P,S,0,0,0,0,0,0,0,de,6,0.6,3,0.3,1
N,C,F,S,0,0,0,0,0,0,yersey,5,0.5,4,0.4,2
S,P,S,0,0,0,0,0,0,0,de,4,0.4,5,0.5,1
N,C,M,S,0,0,0,0,0,0,color,3,0.3,6,0.6,1
N,C,M,S,0,0,0,0,0,0,lilac,2,0.2,7,0.7,4
C,C,0,0,0,0,0,0,0,0,y,1,0.1,8,0.8,1
N,C,M,S,0,0,0,0,0,1,jalde,0,0.0,9,0.9,4
V,M,M,0,3,S,0,0,1,0,Coloque,9,0.9,0,0.0,2
D,A,0,M,S,0,0,0,0,0,el,8,0.8,1,0.1,0
N,C,M,S,0,0,0,0,0,0,atún,7,0.7,2,0.2,1
A,Q,0,M,S,0,0,0,0,0,crudo,6,0.6,3,0.3,2
S,P,S,0,0,0,0,0,0,0,en,5,0.5,4,0.4,0
D,A,0,M,S,0,0,0,0,0,el,4,0.4,5,0.5,1
N,C,M,S,0,0,0,0,0,0,molde,3,0.3,6,0.6,3
S,P,S,0,0,0,0,0,0,0,con,2,0.2,7,0.7,0
N,C,M,S,0,0,0,0,0,0,aceite,1,0.1,8,0.8,1
A,Q,0,C,S,0,0,0,0,1,caliente,0,0.0,9,0.9,4
S,P,S,0,0,0,0,0,1,0,Al,9,0.9,0,0.0,1
V,M,N,0,0,0,0,0,0,0,taladrar,8,0.8,1,0.1,2
D,A,0,F,S,0,0,0,0,0,la,7,0.7,2,0.2,1
N,C,F,S,0,0,0,0,0,0,moldura,6,0.6,3,0.3,3
P,0,0,0,0,0,0,0,0,0,se,5,0.5,4,0.4,0
V,M,I,S,3,P,0,0,0,0,ensuciaron,4,0.4,5,0.5,2
D,A,0,M,P,0,0,0,0,0,los,3,0.3,6,0.6,1
N,C,M,P,0,0,0,0,0,0,mosaicos,2,0.2,7,0.7,1
S,P,S,0,0,0,0,0,0,0,con,1,0.1,8,0.8,0
N,C,M,S,0,0,0,0,0,1,aserrín,0,0.0,9,0.9,4
R,N,0,0,0,0,0,0,1,0,No,7,0.875,0,0.0,0
V,M,I,P,3,S,0,0,0,0,obsta,6,0.75,1,0.125,3
V,M,N,0,0,0,0,0,0,0,europeizar,5,0.625,2,0.25,1
P,D,0,M,S,0,0,0,0,0,aquél,4,0.5,3,0.375,1
N,C,M,S,0,0,0,0,0,0,rincón,3,0.375,4,0.5,2
S,P,S,0,0,0,0,0,0,0,de,2,0.25,5,0.625,1
D,A,0,F,S,0,0,0,0,0,la,1,0.125,6,0.75,1
N,C,F,S,0,0,0,0,0,1,cultura,0,0.0,7,0.875,4
V,S,I,P,3,S,0,0,1,0,Es,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,0,0,símbolo,6,0.75,1,0.125,3
S,P,S,0,0,0,0,0,0,0,de,5,0.625,2,0.25,0
N,C,F,S,0,0,0,0,0,0,autoctonía,4,0.5,3,0.375,3
C,C,0,0,0,0,0,0,0,0,y,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,0,0,de,2,0.25,5,0.625,1
N,C,F,S,0,0,0,0,0,0,raigambre,1,0.125,6,0.75,1
A,Q,0,C,S,0,0,0,0,1,nacional,0,0.0,7,0.875,4
V,A,I,I,1,S,0,0,1,0,Estaba,7,0.875,0,0.0,1
V,M,P,0,0,S,M,0,0,0,cansado,6,0.75,1,0.125,3
S,P,S,0,0,0,0,0,0,0,de,5,0.625,2,0.25,1
V,M,N,0,0,0,0,0,0,0,piruetear,4,0.5,3,0.375,2
S,P,S,0,0,0,0,0,0,0,en,3,0.375,4,0.5,0
D,A,0,M,S,0,0,0,0,0,el,2,0.25,5,0.625,1
N,C,M,S,0,0,0,0,0,0,salón,1,0.125,6,0.75,1
